id,length,width,sheetsPerBox,origin,itemNameDescriptionId,thicknessId,thickness,ItemName
1516,321,200,,SISECAM,186,,12,تريبلكس ابيض جامبو
3201,321,200,10,SISECAM,187,,12,تريبلكس ابيض
294,321,200,12,SISECAM,187,,12,تريبلكس ابيض
1518,321,225,,AGC,187,,12,تريبلكس ابيض
1519,321,225,,Pilkington,187,,12,تريبلكس ابيض
1681,321,225,,SISECAM,187,,12,تريبلكس ابيض
296,321,225,8,AGC,187,,12,تريبلكس ابيض
297,321,225,9,Pilkington,187,,12,تريبلكس ابيض
459,321,225,9,SISECAM,187,,12,تريبلكس ابيض
4379,321,225,10,SISECAM,187,,12,تريبلكس ابيض
1517,366,225,,XYG,187,,12,تريبلكس ابيض
295,366,225,11,XYG,187,,12,تريبلكس ابيض
1522,321,240,,Pilkington,187,,12,تريبلكس ابيض
300,321,240,8,Pilkington,187,,12,تريبلكس ابيض
1523,321,245,,SISECAM,187,,12,تريبلكس ابيض
301,321,245,10,SISECAM,187,,12,تريبلكس ابيض
3115,321,255,,SISECAM,187,,12,تريبلكس ابيض
3114,321,255,8,SISECAM,187,,12,تريبلكس ابيض
4533,321,255,9,SISECAM,187,,12,تريبلكس ابيض
1525,321,260,,SISECAM,187,,12,تريبلكس ابيض
302,321,260,7,SISECAM,187,,12,تريبلكس ابيض
303,321,260,8,SISECAM,187,,12,تريبلكس ابيض
304,321,260,9,SISECAM,187,,12,تريبلكس ابيض
4555,,,,,187,,12.2,تريبلكس ابيض
4517,321,255,,SISECAM,187,,12.2,تريبلكس ابيض
4516,321,255,9,SISECAM,188,,12.2,تريبلكس ابيض
2645,,,,,188,,16.2,تريبلكس ابيض
1527,321,225,,SISECAM,188,,16.2,تريبلكس ابيض
305,321,225,8,SISECAM,189,,16.2,تريبلكس ابيض
4515,321,255,,SISECAM,189,,16.2,تريبلكس ابيض
4512,321,255,7,SISECAM,189,,16.2,تريبلكس ابيض
2619,,,,,189,,6,تريبلكس ابيض
1682,321,225,,SISECAM,189,,6,تريبلكس ابيض
460,321,225,18,SISECAM,190,,6,تريبلكس اسود
2621,,,,,190,,8,تريبلكس اسود
1683,321,225,,SISECAM,190,,8,تريبلكس اسود
461,321,225,14,SISECAM,191,,8,تريبلكس اسود
1684,330,225,,CHINA,191,,8,تريبلكس اسود
462,330,225,21,CHINA,191,,8,تريبلكس اسود
4509,321,255,,SISECAM,191,,8,تريبلكس اسود
4508,321,255,12,SISECAM,191,,8,تريبلكس اسود
2624,,,,,191,,6,تريبلكس اسود
1693,321,225,,SISECAM,191,,6,تريبلكس اسود
471,321,225,21,SISECAM,192,,6,تريبلكس برونز
3105,,,,,192,,8,تريبلكس برونز
1699,330,214,,,192,,8,تريبلكس برونز
477,330,214,20,,193,,8,تريبلكس برونز
1704,321,225,,SISECAM,193,,8,تريبلكس برونز
482,321,225,14,SISECAM,193,,8,تريبلكس برونز
4511,321,255,,SISECAM,193,,8,تريبلكس برونز
4510,321,255,12,SISECAM,193,,8,تريبلكس برونز
2637,,,,,193,,10,تريبلكس برونز
1717,321,225,,SISECAM,193,,10,تريبلكس برونز
495,321,225,11,SISECAM,194,,10,تريبلكس برونز
2643,,,,,194,,12,تريبلكس برونز
1520,321,225,,SISECAM,194,,12,تريبلكس برونز
298,321,225,10,SISECAM,195,,12,تريبلكس برونز
2646,,,,,195,,6,تريبلكس برونز
1529,330,214,,CHINA,195,,6,تريبلكس برونز
307,330,214,26,CHINA,196,,6,تريبلكس اخضر
3717,330,214,,,196,,8,تريبلكس اخضر
2925,330,214,,,196,,8,تريبلكس اخضر
2924,330,214,19,,197,,8,تريبلكس اخضر
2647,,,,,197,,6,تريبلكس اخضر
1531,321,225,,SISECAM,197,,6,تريبلكس اخضر
308,321,225,18,SISECAM,198,,6,تريبلكس مغشى
309,321,225,21,SISECAM,198,,6,تريبلكس مغشى
1694,321,240,,SISECAM,198,,6,تريبلكس مغشى
472,321,240,17,SISECAM,198,,6,تريبلكس مغشى
2631,,,,,198,,8,تريبلكس مغشى
1702,321,225,,SISECAM,198,,8,تريبلكس مغشى
480,321,225,14,SISECAM,199,,8,تريبلكس مغشى
4626,321,225,16,SISECAM,199,,8,تريبلكس مغشى
3734,321,255,,SISECAM,199,,8,تريبلكس مغشى
3735,321,255,12,SISECAM,199,,8,تريبلكس مغشى
4993,321,255,13,SISECAM,199,,8,تريبلكس مغشى
2648,,,,,199,,10,تريبلكس مغشى
1533,321,225,,SISECAM,199,,10,تريبلكس مغشى
310,321,225,11,SISECAM,200,,10,تريبلكس مغشى
311,321,225,12,SISECAM,200,,10,تريبلكس مغشى
1534,330,225,,LAUREL,200,,10,تريبلكس مغشى
312,330,225,13,LAUREL,200,,10,تريبلكس مغشى
2638,,,,,200,,12,تريبلكس مغشى
1521,321,225,,SISECAM,200,,12,تريبلكس مغشى
299,321,225,9,SISECAM,201,,12,تريبلكس مغشى
2644,,,,,201,,16.2,تريبلكس مغشى
1528,330,225,,CHINA,201,,16.2,تريبلكس مغشى
306,330,225,7,CHINA,202,,16.2,تريبلكس مغشى
2650,,,,,202,,8,تريبلكس مغشى
1536,321,255,,AGC,202,,8,تريبلكس مغشى
313,321,255,11,AGC,203,,8,تريبلكس LOW-E
314,321,255,12,AGC,203,,8,تريبلكس LOW-E
2655,,,,,203,,6.2,تريبلكس LOW-E
1542,321,225,,SISECAM,203,,6.2,تريبلكس LOW-E
320,321,225,18,SISECAM,204,,6.2,تريبلكسSilence
3632,321,225,20,SISECAM,204,,6.2,تريبلكسSilence
3280,321,255,,SISECAM,204,,6.2,تريبلكسSilence
3281,321,255,15,SISECAM,204,,6.2,تريبلكسSilence
2659,,,,,204,,8.2,تريبلكسSilence
1546,321,225,,SISECAM,204,,8.2,تريبلكسSilence
3729,321,225,13,SISECAM,205,,8.2,تريبلكسSilence
324,321,225,14,SISECAM,205,,8.2,تريبلكسSilence
325,321,225,15,SISECAM,205,,8.2,تريبلكسSilence
1548,321,245,,SISECAM,205,,8.2,تريبلكسSilence
326,321,245,13,SISECAM,205,,8.2,تريبلكسSilence
3732,321,255,,SISECAM,205,,8.2,تريبلكسSilence
3733,321,255,12,SISECAM,205,,8.2,تريبلكسSilence
4994,321,255,13,SISECAM,205,,8.2,تريبلكسSilence
4438,,,,,205,,10.2,تريبلكسSilence
3720,321,225,,SISECAM,205,,10.2,تريبلكسSilence
3721,321,225,11,SISECAM,206,,10.2,تريبلكسSilence
3282,321,255,,SISECAM,206,,10.2,تريبلكسSilence
3283,321,255,9,SISECAM,206,,10.2,تريبلكسSilence
4534,321,255,10,SISECAM,206,,10.2,تريبلكسSilence
4352,321,255,,,206,,12.2,تريبلكسSilence
4434,321,225,,SISECAM,206,,12.2,تريبلكسSilence
4435,321,225,9,SISECAM,207,,12.2,تريبلكسSilence
4306,321,255,,SISECAM,207,,12.2,تريبلكسSilence
4307,321,255,8,SISECAM,207,,12.2,تريبلكسSilence
4535,321,255,9,SISECAM,207,,12.2,تريبلكسSilence
2548,,,,,207,,4,تريبلكسSilence
1571,330,225,,,207,,4,تريبلكسSilence
349,330,225,30,,208,,4,كريستال
2549,,,,,208,,6,كريستال
1573,321,225,,AGC,208,,6,كريستال
3584,321,225,,SISECAM ITALY,209,,6,كريستال
3310,321,225,,SISECAM,209,,6,كريستال
3585,321,225,18,SISECAM ITALY,209,,6,كريستال
4990,321,225,19,AGC,209,,6,كريستال
4943,321,225,20,AGC,209,,6,كريستال
350,321,225,21,AGC,209,,6,كريستال
3309,321,225,22,SISECAM,209,,6,كريستال
351,321,225,22,AGC,209,,6,كريستال
1574,366,225,,XYG,209,,6,كريستال
5220,366,225,,Corpotrade - CSG,209,,6,كريستال
4719,366,225,,Jinjing - PPG,209,,6,كريستال
352,366,225,17,XYG,209,,6,كريستال
5221,366,225,20,Corpotrade - CSG,209,,6,كريستال
4720,366,225,24,Jinjing - PPG,209,,6,كريستال
1575,321,255,,AGC,209,,6,كريستال
353,321,255,19,AGC,209,,6,كريستال
4679,,,,,209,,6,كريستال
3031,366,244,,Golden Falcon,209,,6,كريستال
4693,366,244,,Jinjing - PPG,210,,6,كريستال
3032,366,244,24,Golden Falcon,210,,6,كريستال
4694,366,244,24,Jinjing - PPG,210,,6,كريستال
2551,,,,,210,,8,كريستال
3312,321,225,,SISECAM,210,,8,كريستال
3586,321,225,,SISECAM ITALY,211,,8,كريستال
1576,321,225,,AGC,211,,8,كريستال
3311,321,225,14,SISECAM,211,,8,كريستال
3587,321,225,14,SISECAM ITALY,211,,8,كريستال
354,321,225,16,AGC,211,,8,كريستال
5203,321,225,16,SISECAM,211,,8,كريستال
1578,366,225,,XYG,211,,8,كريستال
2987,366,225,,Hebei CSG,211,,8,كريستال
1577,366,225,,,211,,8,كريستال
4689,366,225,,Jinjing - PPG,211,,8,كريستال
356,366,225,12,XYG,211,,8,كريستال
355,366,225,12,,211,,8,كريستال
2986,366,225,16,Hebei CSG,211,,8,كريستال
4690,366,225,18,Jinjing - PPG,211,,8,كريستال
1580,321,255,,AGC,211,,8,كريستال
4528,321,255,,SISECAM,211,,8,كريستال
357,321,255,13,AGC,211,,8,كريستال
358,321,255,14,AGC,211,,8,كريستال
4529,321,255,14,SISECAM,211,,8,كريستال
3033,366,244,,Golden Falcon,211,,8,كريستال
4691,366,244,,Jinjing - PPG,211,,8,كريستال
3034,366,244,18,Golden Falcon,212,,8,كريستال
4692,366,244,18,Jinjing - PPG,212,,8,كريستال
2554,,,,,212,,10,كريستال
1581,321,225,,AGC,212,,10,كريستال
3588,321,225,,SISECAM ITALY,213,,10,كريستال
3314,321,225,,SISECAM,213,,10,كريستال
3589,321,225,11,SISECAM ITALY,213,,10,كريستال
3313,321,225,11,SISECAM,213,,10,كريستال
359,321,225,12,AGC,213,,10,كريستال
3751,321,225,13,AGC,213,,10,كريستال
5202,321,225,13,SISECAM,213,,10,كريستال
1582,366,225,,XYG,213,,10,كريستال
4721,366,225,,Jinjing - PPG,213,,10,كريستال
5222,366,225,,Corpotrade - CSG,213,,10,كريستال
3180,366,225,10,XYG,213,,10,كريستال
360,366,225,12,XYG,213,,10,كريستال
5223,366,225,12,Corpotrade - CSG,213,,10,كريستال
4722,366,225,14,Jinjing - PPG,213,,10,كريستال
1583,321,255,,AGC,213,,10,كريستال
361,321,255,11,AGC,213,,10,كريستال
3035,366,244,,Golden Falcon,213,,10,كريستال
4695,366,244,,Jinjing - PPG,213,,10,كريستال
3036,366,244,14,Golden Falcon,214,,10,كريستال
4696,366,244,14,Jinjing - PPG,214,,10,كريستال
2556,,,,,214,,12,كريستال
3590,321,225,,SISECAM ITALY,214,,12,كريستال
3316,321,225,,SISECAM,215,,12,كريستال
1584,321,225,,AGC,215,,12,كريستال
3591,321,225,9,SISECAM ITALY,215,,12,كريستال
362,321,225,10,AGC,215,,12,كريستال
3315,321,225,11,SISECAM,215,,12,كريستال
1585,330,225,,,215,,12,كريستال
363,330,225,14,,215,,12,كريستال
1586,366,225,,XYG,215,,12,كريستال
364,366,225,8,XYG,215,,12,كريستال
1587,321,255,,AGC,215,,12,كريستال
3275,321,255,8,AGC,215,,12,كريستال
365,321,255,9,AGC,215,,12,كريستال
3037,366,244,,Golden Falcon,215,,12,كريستال
3038,366,244,12,Golden Falcon,215,,12,كريستال
2558,,,,,216,,15,كريستال
4316,321,225,,AGC,216,,15,كريستال
4315,321,225,9,AGC,217,,15,كريستال
1588,330,225,,XYG,217,,15,كريستال
1589,330,225,,,217,,15,كريستال
366,330,225,8,XYG,217,,15,كريستال
367,330,225,11,,217,,15,كريستال
3134,366,225,,SGG,217,,15,كريستال
1590,366,225,,XYG,217,,15,كريستال
368,366,225,7,XYG,217,,15,كريستال
3133,366,225,9,SGG,217,,15,كريستال
4318,321,255,,AGC,217,,15,كريستال
4317,321,255,7,AGC,217,,15,كريستال
4309,321,510,,AGC,217,,15,كريستال
4310,321,510,4,AGC,217,,15,كريستال
2560,,,,,218,,19,كريستال جامبو
1592,330,225,,,218,,19,كريستال جامبو
1591,330,225,,CSG,219,,19,كريستال
369,330,225,6,CSG,219,,19,كريستال
370,330,225,9,,219,,19,كريستال
1593,366,225,,SGG,219,,19,كريستال
371,366,225,8,SGG,219,,19,كريستال
4624,,,,,219,,4,كريستال
4619,321,225,,SISECAM,219,,4,كريستال
4620,321,225,34,SISECAM,220,,4,مدهون اسود
5019,330,225,,LANDSON,220,,4,مدهون اسود
5020,330,225,35,LANDSON,220,,4,مدهون اسود
2705,,,,,220,,6,مدهون اسود
5024,330,225,,LANDSON,220,,6,مدهون اسود
5025,330,225,24,LANDSON,221,,6,مدهون اسود
1771,321,250,,SISECAM,221,,6,مدهون اسود
549,321,250,20,SISECAM,221,,6,مدهون اسود
4677,321,255,,SISECAM,221,,6,مدهون اسود
4678,321,255,19,SISECAM,221,,6,مدهون اسود
5021,,,,,221,,4,مدهون اسود
5022,330,225,,LANDSON,221,,4,مدهون اسود
5023,330,225,35,LANDSON,222,,4,كريستال مدهون ابيض
2704,,,,,222,,6,كريستال مدهون ابيض
1770,321,225,,SISECAM,222,,6,كريستال مدهون ابيض
548,321,225,22,SISECAM,223,,6,كريستال مدهون ابيض
5026,330,225,,LANDSON,223,,6,كريستال مدهون ابيض
5027,330,225,24,LANDSON,223,,6,كريستال مدهون ابيض
2706,,,,,223,,3,كريستال مدهون ابيض
1772,153,122,,,223,,3,كريستال مدهون ابيض
550,153,122,95,,224,,3,سادة اخضر
2707,,,,,224,,3,سادة اخضر
1773,153,122,,,224,,3,سادة اخضر
551,153,122,95,,225,,3,سادة ازرق
2708,,,,,225,,3,سادة ازرق
1774,153,122,,,225,,3,سادة ازرق
552,153,122,95,,226,,3,سادة عسلي
4949,,,,,226,,3.5,سادة عسلي
4950,214,160,,Cairo Glass,226,,3.5,سادة عسلي
5206,214,160,,El Nasr,,,3.5,محجر دلتا ابيض
5207,214,160,60,El Nasr,,,3.5,محجر دلتا ابيض
4951,214,160,68,Cairo Glass,,,3.5,محجر دلتا ابيض
2732,,,,,,,4,محجر دلتا ابيض
1788,220,140,,SISECAM,,,4,محجر دلتا ابيض
566,220,140,50,SISECAM,,,4,محجر دلتا ابيض
1794,214,160,,Cairo Glass,,,4,محجر دلتا ابيض
572,214,160,58,Cairo Glass,,,4,محجر دلتا ابيض
1799,220,160,,SISECAM,,,4,محجر دلتا ابيض
577,220,160,45,SISECAM,,,4,محجر دلتا ابيض
5197,,,,,,,3.5,محجر دلتا ابيض
5195,214,160,,El Nasr,,,3.5,محجر دلتا ابيض
5196,214,160,60,El Nasr,,,3.5,محجر بازل ابيض
2731,,,,,,,4,محجر بازل ابيض
1801,220,160,,SISECAM,,,4,محجر بازل ابيض
579,220,160,45,SISECAM,,,4,محجر بازل ابيض
5187,,,,Cairo Glass,,,3.5,محجر بازل ابيض
2730,,,,,,,4,محجر بازل ابيض
3520,200,160,,SPG,,,4,محجر دلتا برونز
1781,200,160,,Cairo Glass,,,4,محجر صليب ابيض
4651,200,160,,REXI,,,4,محجر صليب ابيض
575,200,160,66,Cairo Glass,,,4,محجر صليب ابيض
4652,200,160,70,REXI,,,4,محجر صليب ابيض
3521,200,160,93,SPG,,,4,محجر صليب ابيض
1797,214,160,,Cairo Glass,,,4,محجر صليب ابيض
5159,214,160,,El Nasr,,,4,محجر صليب ابيض
559,214,160,58,Cairo Glass,,,4,محجر صليب ابيض
5160,214,160,60,El Nasr,,,4,محجر صليب ابيض
3420,200,165,,SPG,,,4,محجر صليب ابيض
3421,200,165,72,SPG,,,4,محجر صليب ابيض
4649,214,183,,RIDER,,,4,محجر صليب ابيض
4650,214,183,56,RIDER,,,4,محجر صليب ابيض
2718,,,,,,,4,محجر صليب ابيض
1783,214,160,,Cairo Glass,,,4,محجر صليب ابيض
561,214,160,58,Cairo Glass,,,4,محجر طاووس ابيض
2715,,,,,,,4,محجر طاووس ابيض
1780,200,150,,,,,4,محجر طاووس ابيض
558,200,150,73,,,,4,محجر شلال ابيض
2717,,,,,,,4,محجر شلال ابيض
1782,200,150,,,,,4,محجر شلال ابيض
560,200,150,73,,,,4,محجر منقط ابيض
2735,,,,,,,5,محجر منقط ابيض
1804,244,183,,,,,5,محجر منقط ابيض
582,244,183,50,,,,5,محجر منقط ابيض
2733,,,,,,,4,محجر منقط ابيض
1798,220,160,,SISECAM,,,4,محجر منقط ابيض
576,220,160,45,SISECAM,,,4,محجر برش خشن ابيض
2726,,,,,,,4,محجر برش خشن ابيض
1793,214,160,,,,,4,محجر برش خشن ابيض
571,214,160,53,,,,4,محجر شانشيلا
2729,,,,,,,4,محجر شانشيلا
1800,214,160,,Cairo Glass,,,4,محجر شانشيلا
578,214,160,56,Cairo Glass,,,4,محجر فرزتشي
2710,,,,,,,5,محجر فرزتشي
1777,200,150,,,,,5,محجر فرزتشي
555,200,150,73,,,,5,محجر بامبو ابيض
2723,,,,,,,4,محجر بامبو ابيض
1786,183,122,,SPG,,,4,محجر بامبو ابيض
564,183,122,119,SPG,,,4,محجر زلحفة ابيض
3518,214,140,,SPG,,,4,محجر زلحفة ابيض
3519,214,140,102,SPG,,,4,محجر زلحفة ابيض
5271,280,210,,CHINA,,,5,محجر زلحفة ابيض
3714,,,,,,,4,محجر زلحفة ابيض
3713,,,,,,,4,مقلم كريستال
2719,,,,,,,5,محجر مطبع ابيض
1784,214,153,,,,,5,محجر مسدس عسلي
562,214,153,60,,,,5,محجر بازل اسود
1785,244,183,,Cairo Glass,,,5,محجر بازل اسود
4627,244,183,30,Cairo Glass,,,5,محجر بازل اسود
4628,244,183,38,Cairo Glass,,,5,محجر بازل اسود
4629,244,183,39,Cairo Glass,,,5,محجر بازل اسود
563,244,183,40,Cairo Glass,,,5,محجر بازل اسود
5052,214,160,,Cairo Glass,,,3.5,محجر بازل اسود
5053,214,160,68,Cairo Glass,,,3.5,محجر بازل اسود
2709,,,,,,,4,محجر دلتا برونز
1775,200,150,,,,,4,محجر دلتا برونز
553,200,150,73,,,,4,محجر دلتا برونز
1796,214,160,,,,,4,محجر دلتا برونز
1776,214,160,,Cairo Glass,,,4,محجر دلتا برونز
554,214,160,56,,,,4,محجر دلتا برونز
574,214,160,58,Cairo Glass,,,4,محجر دلتا برونز
3500,213,122,,,,,3,محجر دلتا برونز
2720,,,,,,,4,محجر دلتا برونز
1795,214,160,,Cairo Glass,,,4,محجر بازل برونز
573,214,160,58,Cairo Glass,,,4,محجر بازل برونز
2728,,,,,,,4,محجر بازل برونز
1789,200,150,,,,,4,محجر بازل برونز
567,200,150,73,,,,4,محجر طاووس برونز
2727,,,,,,,4,محجر طاووس برونز
1791,214,153,,,,,4,محجر طاووس برونز
568,214,153,50,,,,4,محجر شلال برونز
569,214,153,60,,,,4,محجر شلال برونز
2736,,,,,,,5,محجر شلال برونز
1802,214,153,,TGQingdao,,,5,محجر شلال برونز
580,214,153,60,TGQingdao,,,5,محجر بامبو برونز
1803,244,153,,,,,5,محجر بامبو برونز
581,244,153,40,,,,5,محجر بامبو برونز
1805,250,200,,Cairo Glass,,,5,محجر بامبو برونز
583,250,200,35,Cairo Glass,,,5,محجر بامبو برونز
2711,,,,,,,4,محجر بامبو برونز
1778,200,150,,,,,4,محجر بامبو برونز
556,200,150,73,,,,4,محجر زلحفة برونز
2712,,,,,,,4,محجر زلحفة برونز
1806,200,150,,,,,4,محجر زلحفة برونز
584,200,150,73,,,,4,محجر زلحفة اخضر
2713,,,,,,,4,محجر زلحفة اخضر
3553,214,140,,China,,,4,محجر زلحفة اخضر
3554,214,140,88,China,,,4,محجر زلحفة ازرق
1807,200,150,,,,,4,محجر زلحفة ازرق
585,200,150,73,,,,4,محجر زلحفة ازرق
1808,214,153,,,,,4,محجر زلحفة ازرق
586,214,153,73,,,,4,محجر زلحفة ازرق
2725,,,,,,,4,محجر زلحفة ازرق
4881,183,122,,TPG,,,4,محجر زلحفة ازرق
4880,183,122,104,TPG,,,4,محجر زلحفة عسلي
1779,200,150,,,,,4,محجر زلحفة عسلي
557,200,150,73,,,,4,محجر زلحفة عسلي
1792,214,153,,,,,4,محجر زلحفة عسلي
570,214,153,73,,,,4,محجر زلحفة عسلي
2724,,,,,,,4,محجر زلحفة عسلي
1787,214,140,,,,,4,محجر زلحفة عسلي
565,214,140,100,,,,4,محجر زلحفة خمري
2738,,,,,,,4,محجر زلحفة خمري
3413,225,161,,Dekor Glass,,,4,محجر زلحفة خمري
3412,225,161,45,Dekor Glass,,,4,دلتا اسيد ابيض
1809,220,165,,Henghao,,,4,دلتا اسيد ابيض
587,220,165,60,Henghao,,,4,دلتا اسيد ابيض
3705,,,,,,,4,دلتا اسيد ابيض
2748,,,,,,,4,دلتا اسيد ابيض
1823,220,165,,Henghao,,,4,شلال اسيد ابيض
601,220,165,60,Henghao,,,4,منقط اسيد ابيض
2928,244,183,,Henghao,,,5,منقط اسيد ابيض
3704,,,,,,,5,منقط اسيد ابيض
2742,,,,,,,4,منقط اسيد ابيض
2927,225,161,,Yorglas,,,4,بامبو مغشى اسيد ابيض
2926,225,161,46,Yorglas,,,4,سجادة اسيد ابيض
1812,220,165,,Henghao,,,4,سجادة اسيد ابيض
590,220,165,60,Henghao,,,4,سجادة اسيد ابيض
3468,225,165,,Henghao,,,4,سجادة اسيد ابيض
4889,225,165,46,Henghao,,,4,سجادة اسيد ابيض
2744,,,,,,,4,سجادة اسيد ابيض
3408,225,161,,Dekor Glass,,,4,سجادة اسيد ابيض
3409,225,161,45,Dekor Glass,,,4,عريشة اسيد ابيض
1818,220,165,,Henghao,,,4,عريشة اسيد ابيض
596,220,165,60,Henghao,,,4,عريشة اسيد ابيض
2746,,,,,,,4,عريشة اسيد ابيض
1821,220,165,,Henghao,,,4,عريشة اسيد ابيض
599,220,165,60,Henghao,,,4,وردة كارى اسيد ابيض
2740,,,,,,,4,وردة كارى اسيد ابيض
2930,225,161,,Yorglas,,,4,وردة كارى اسيد ابيض
2929,225,161,46,Yorglas,,,4,زيتوني اسيد ابيض
1813,220,165,,Henghao,,,4,زيتوني اسيد ابيض
591,220,165,60,Henghao,,,4,زيتوني اسيد ابيض
2751,,,,,,,4,زيتوني اسيد ابيض
3404,225,161,,Dekor Glass,,,4,زيتوني اسيد ابيض
3405,225,161,45,Dekor Glass,,,4,ياسمين اسيد ابيض
1825,220,165,,Henghao,,,4,ياسمين اسيد ابيض
4630,220,165,56,Henghao,,,4,ياسمين اسيد ابيض
603,220,165,57,Henghao,,,4,ياسمين اسيد ابيض
602,220,165,60,Henghao,,,4,ياسمين اسيد ابيض
3489,,,,,,,4,ياسمين اسيد ابيض
3021,225,161,,Yorglas,,,4,ياسمين اسيد ابيض
3020,225,161,46,Yorglas,,,4,مقلم اسيد ابيض
2754,,,,,,,5,مقلم اسيد ابيض
3379,244,183,,Qingdao Jinjing,,,5,مقلم اسيد ابيض
1830,244,183,,Shanghai Xiangshi,,,5,مقلم اسيد ابيض
3380,244,183,40,Qingdao Jinjing,,,5,مقلم اسيد ابيض
607,244,183,40,Shanghai Xiangshi,,,5,مقلم اسيد ابيض
3701,225,161,,,,,4,مقلم اسيد ابيض
2934,225,161,,Yorglas,,,4,مقلم اسيد ابيض
2933,225,161,46,Yorglas,,,4,نانسي اسيد ابيض
3719,225,161,,,,,4,نانسي اسيد ابيض
2932,225,161,,Yorglas,,,4,نانسي اسيد ابيض
2931,225,161,46,Yorglas,,,4,جنزير اسيد ابيض
2739,,,,,,,4,جنزير اسيد ابيض
3415,225,161,,Dekor Glass,,,4,جنزير اسيد ابيض
3414,225,161,45,Dekor Glass,,,4,دلتا اسيد برونز
2945,220,165,,Henghao,,,4,دلتا اسيد برونز
588,220,165,60,Henghao,,,4,دلتا اسيد برونز
2944,220,165,73,Henghao,,,4,دلتا اسيد برونز
1811,225,165,,Henghao,,,4,دلتا اسيد برونز
589,225,165,60,Henghao,,,4,دلتا اسيد برونز
3706,,,,,,,4,دلتا اسيد برونز
3707,225,161,,,,,4,دلتا اسيد برونز
2939,225,161,,Yorglas,,,4,شلال اسيد برونز
2938,225,161,46,Yorglas,,,4,منقط اسيد برونز
2937,220,165,,Henghao,,,4,منقط اسيد برونز
3712,,,,,,,5,منقط اسيد برونز
2743,,,,,,,4,منقط اسيد برونز
2941,225,161,,Yorglas,,,4,بامبو مغشى برونز
2940,225,161,46,Yorglas,,,4,سجادة اسيد برونز
1814,220,165,,Henghao,,,4,سجادة اسيد برونز
592,220,165,60,Henghao,,,4,سجادة اسيد برونز
1816,225,165,,Henghao,,,4,سجادة اسيد برونز
594,225,165,60,Henghao,,,4,سجادة اسيد برونز
2745,,,,,,,4,سجادة اسيد برونز
3410,225,161,,Dekor Glass,,,4,سجادة اسيد برونز
3411,225,161,45,Dekor Glass,,,4,عريشة اسيد برونز
1819,220,165,,Henghao,,,4,عريشة اسيد برونز
597,220,165,60,Henghao,,,4,عريشة اسيد برونز
1820,225,165,,Henghao,,,4,عريشة اسيد برونز
598,225,165,60,Henghao,,,4,عريشة اسيد برونز
2750,,,,,,,4,عريشة اسيد برونز
1822,220,165,,Henghao,,,4,عريشة اسيد برونز
600,220,165,60,Henghao,,,4,وردة كارى اسيد برونز
1827,225,165,,Henghao,,,4,وردة كارى اسيد برونز
605,225,165,60,Henghao,,,4,وردة كارى اسيد برونز
1828,244,165,,Henghao,,,4,وردة كارى اسيد برونز
606,244,165,55,Henghao,,,4,وردة كارى اسيد برونز
3450,244,183,,Henghao,,,4,وردة كارى اسيد برونز
3451,244,183,55,Henghao,,,4,وردة كارى اسيد برونز
2741,,,,,,,4,وردة كارى اسيد برونز
2943,225,161,,Yorglas,,,4,وردة كارى اسيد برونز
2942,225,161,46,Yorglas,,,4,زيتوني اسيد برونز
1815,220,165,,Henghao,,,4,زيتوني اسيد برونز
593,220,165,60,Henghao,,,4,زيتوني اسيد برونز
1817,225,165,,Henghao,,,4,زيتوني اسيد برونز
595,225,165,60,Henghao,,,4,زيتوني اسيد برونز
2752,,,,,,,4,زيتوني اسيد برونز
3406,225,161,,Dekor Glass,,,4,زيتوني اسيد برونز
3407,225,161,45,Dekor Glass,,,4,ياسمين اسيد برونز
1826,220,165,,Henghao,,,4,ياسمين اسيد برونز
604,220,165,60,Henghao,,,4,ياسمين اسيد برونز
3703,225,161,,,,,4,ياسمين اسيد برونز
2936,225,161,,Yorglas,,,4,ياسمين اسيد برونز
2935,225,161,46,Yorglas,,,4,نانسي اسيد برونز
4808,,,,,,,4,نانسي اسيد برونز
3425,214,165,,Yushuo,,,4,نانسي اسيد برونز
3426,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 1
5045,220,165,,Globalstar,,,4,محجر اسيد ديكور رقم 1
5031,220,165,65,Globalstar,,,4,محجر اسيد ديكور رقم 1
4809,,,,,,,4,محجر اسيد ديكور رقم 1
3427,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 1
3543,214,165,61,Yushuo,,,4,محجر اسيد ديكور رقم 2
3428,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 2
5046,220,165,,Globalstar,,,4,محجر اسيد ديكور رقم 2
5032,220,165,65,Globalstar,,,4,محجر اسيد ديكور رقم 2
4810,,,,,,,4,محجر اسيد ديكور رقم 2
3429,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 2
3430,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 3
4811,,,,,,,4,محجر اسيد ديكور رقم 3
3431,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 3
3432,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 4
3544,214,165,73,Yushuo,,,4,محجر اسيد ديكور رقم 4
4812,,,,,,,4,محجر اسيد ديكور رقم 4
3433,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 4
3435,214,165,66,Yushuo,,,4,محجر اسيد ديكور رقم 5
